                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   24[ 31] 13:41:24   -40006.386265*       0.7030
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 16:32:44   -40006.386265*       0.7031
BFGSLineSearch:    1[  2] 16:49:58   -40006.392117*       0.3816
BFGSLineSearch:    2[  4] 17:10:23   -40006.416466*       0.3565
BFGSLineSearch:    3[  5] 17:21:39   -40006.428351*       0.4316
BFGSLineSearch:    4[  6] 17:29:50   -40006.434067*       0.2669
BFGSLineSearch:    5[  7] 17:38:17   -40006.439008*       0.2798
BFGSLineSearch:    6[  8] 17:47:37   -40006.441839*       0.1083
BFGSLineSearch:    7[  9] 17:55:30   -40006.443435*       0.1019
BFGSLineSearch:    8[ 10] 18:02:55   -40006.444267*       0.1209
BFGSLineSearch:    9[ 13] 18:31:33   -40006.444926*       0.1304
BFGSLineSearch:   10[ 15] 18:49:58   -40006.445272*       0.0849
BFGSLineSearch:   11[ 16] 18:57:28   -40006.445945*       0.0927
BFGSLineSearch:   12[ 17] 19:05:04   -40006.446880*       0.0826
BFGSLineSearch:   13[ 19] 19:21:33   -40006.448270*       0.1857
BFGSLineSearch:   14[ 21] 19:39:29   -40006.450817*       0.1020
BFGSLineSearch:   15[ 22] 19:46:31   -40006.452004*       0.1023
BFGSLineSearch:   16[ 23] 19:53:16   -40006.453041*       0.0578
BFGSLineSearch:   17[ 24] 20:01:45   -40006.454121*       0.0809
BFGSLineSearch:   18[ 25] 20:10:30   -40006.454587*       0.0474
