                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   10[ 13] 12:35:26   -40447.223925*       0.4934
BFGSLineSearch:   11[ 14] 12:48:46   -40447.231800*       0.8538
BFGSLineSearch:   12[ 15] 13:01:28   -40447.238037*       0.5582
BFGSLineSearch:   13[ 16] 13:11:11   -40447.242736*       0.3732
BFGSLineSearch:   14[ 17] 13:21:19   -40447.246427*       0.2781
BFGSLineSearch:   15[ 18] 13:32:16   -40447.249296*       0.3132
BFGSLineSearch:   16[ 19] 13:43:10   -40447.254298*       0.1872
BFGSLineSearch:   17[ 20] 13:56:45   -40447.258899*       0.2912
BFGSLineSearch:   18[ 21] 14:07:23   -40447.264248*       0.4139
BFGSLineSearch:   19[ 22] 14:16:30   -40447.268077*       0.1730
BFGSLineSearch:   20[ 23] 14:26:16   -40447.271571*       0.2135
BFGSLineSearch:   21[ 24] 14:35:26   -40447.274443*       0.2324
BFGSLineSearch:   22[ 25] 14:44:39   -40447.276428*       0.2212
BFGSLineSearch:   23[ 26] 14:54:09   -40447.278153*       0.1981
BFGSLineSearch:   24[ 28] 15:15:16   -40447.278934*       0.1745
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 17:41:24   -40447.278924*       0.1685
BFGSLineSearch:    1[  2] 18:14:09   -40447.279825*       0.2246
BFGSLineSearch:    2[  5] 18:43:28   -40447.283479*       0.1386
BFGSLineSearch:    3[  6] 18:54:03   -40447.286136*       0.1352
BFGSLineSearch:    4[  8] 19:15:00   -40447.292434*       0.1939
BFGSLineSearch:    5[ 11] 19:49:41   -40447.302565*       0.5547
BFGSLineSearch:    6[ 12] 20:02:02   -40447.314417*       0.8877
BFGSLineSearch:    7[ 13] 20:21:48   -40447.330768*       0.2617
BFGSLineSearch:    8[ 15] 20:50:12   -40447.348318*       0.2620
BFGSLineSearch:    9[ 17] 21:12:18   -40447.357565*       0.5775
BFGSLineSearch:   10[ 18] 21:23:45   -40447.366955*       0.2587
BFGSLineSearch:   11[ 19] 21:34:43   -40447.373305*       0.2840
BFGSLineSearch:   12[ 20] 21:47:48   -40447.378078*       0.4059
BFGSLineSearch:   13[ 21] 22:00:43   -40447.384873*       0.1912
BFGSLineSearch:   14[ 22] 22:11:49   -40447.391572*       0.2831
BFGSLineSearch:   15[ 23] 22:40:43   -40447.400003*       0.2720
BFGSLineSearch:   16[ 25] 00:01:13   -40447.406356*       0.2197
BFGSLineSearch:   17[ 26] 00:27:09   -40447.411135*       0.2314
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:41:58   -40447.411122*       0.2307
BFGSLineSearch:    1[  3] 10:13:47   -40447.414467*       0.1763
BFGSLineSearch:    2[  4] 10:23:58   -40447.421258*       0.1813
BFGSLineSearch:    3[  5] 10:32:56   -40447.425768*       0.2346
BFGSLineSearch:    4[  6] 10:41:48   -40447.430329*       0.3398
BFGSLineSearch:    5[  8] 10:58:53   -40447.438768*       0.3016
BFGSLineSearch:    6[  9] 11:09:35   -40447.442977*       0.5590
BFGSLineSearch:    7[ 10] 11:19:01   -40447.449686*       0.1410
BFGSLineSearch:    8[ 11] 11:29:34   -40447.456355*       0.1506
BFGSLineSearch:    9[ 13] 11:48:24   -40447.459870*       0.2390
BFGSLineSearch:   10[ 14] 11:59:11   -40447.463327*       0.2315
BFGSLineSearch:   11[ 15] 12:07:28   -40447.464985*       0.2741
BFGSLineSearch:   12[ 16] 12:16:12   -40447.467685*       0.1075
BFGSLineSearch:   13[ 17] 12:24:59   -40447.469781*       0.1113
BFGSLineSearch:   14[ 18] 12:34:42   -40447.471634*       0.1573
BFGSLineSearch:   15[ 19] 12:43:36   -40447.473378*       0.0918
BFGSLineSearch:   16[ 20] 12:52:24   -40447.474285*       0.1141
BFGSLineSearch:   17[ 22] 13:08:56   -40447.475111*       0.1434
BFGSLineSearch:   18[ 25] 13:42:35   -40447.475472*       0.1087
BFGSLineSearch:   19[ 26] 13:51:48   -40447.476014*       0.1509
BFGSLineSearch:   20[ 27] 14:01:34   -40447.476828*       0.1649
