                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   20[ 27] 13:12:21   -40004.140541*       0.3646
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 14:54:42   -40002.428173*       4.1403
BFGSLineSearch:    1[  1] 15:04:26   -40002.592174*       4.0343
BFGSLineSearch:    2[  3] 15:22:49   -40003.680679*       1.8238
BFGSLineSearch:    3[  4] 15:32:33   -40003.866397*       0.6519
BFGSLineSearch:    4[  5] 15:40:19   -40003.911581*       0.2837
BFGSLineSearch:    5[  6] 15:50:12   -40003.925522*       0.4702
BFGSLineSearch:    6[  7] 15:56:17   -40003.933040*       0.1902
BFGSLineSearch:    7[ 10] 16:20:35   -40003.943203*       0.2977
BFGSLineSearch:    8[ 12] 16:38:39   -40003.959464*       0.2423
BFGSLineSearch:    9[ 13] 16:50:45   -40003.974251*       0.2128
BFGSLineSearch:   10[ 14] 16:59:38   -40003.987349*       0.2620
BFGSLineSearch:   11[ 15] 17:07:04   -40004.003409*       0.3228
BFGSLineSearch:   12[ 16] 17:15:36   -40004.015260*       0.5217
BFGSLineSearch:   13[ 17] 17:26:39   -40004.040394*       0.5732
BFGSLineSearch:   14[ 18] 17:38:29   -40004.070628*       0.3759
BFGSLineSearch:   15[ 20] 17:52:50   -40004.083335*       0.5892
BFGSLineSearch:   16[ 21] 18:00:44   -40004.103493*       0.6692
BFGSLineSearch:   17[ 22] 18:11:12   -40004.116766*       0.4420
BFGSLineSearch:   18[ 23] 18:19:39   -40004.129351*       0.2654
BFGSLineSearch:   19[ 24] 18:27:39   -40004.137742*       0.3104
BFGSLineSearch:   20[ 25] 18:35:03   -40004.144844*       0.3151
BFGSLineSearch:   21[ 26] 18:42:56   -40004.153659*       0.3264
BFGSLineSearch:   22[ 27] 18:49:58   -40004.160640*       0.3673
BFGSLineSearch:   23[ 28] 18:57:07   -40004.172255*       0.2987
BFGSLineSearch:   24[ 30] 19:12:05   -40004.180045*       0.2789
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 19:43:56   -40002.428164*       4.1402
BFGSLineSearch:    1[  2] 20:00:36   -40002.498154*       4.1049
BFGSLineSearch:    2[  4] 20:18:19   -40003.622084*       2.9617
BFGSLineSearch:    3[  5] 20:27:42   -40003.817719*       0.9635
BFGSLineSearch:    4[  6] 20:37:23   -40003.875051*       0.6348
BFGSLineSearch:    5[  7] 20:44:20   -40003.909429*       0.3831
BFGSLineSearch:    6[  8] 20:52:14   -40003.920452*       0.3649
BFGSLineSearch:    7[  9] 20:59:43   -40003.930207*       0.4074
BFGSLineSearch:    8[ 10] 21:08:35   -40003.940063*       0.2058
BFGSLineSearch:    9[ 13] 21:35:58   -40003.947654*       0.2871
BFGSLineSearch:   10[ 16] 22:01:40   -40003.954124*       0.4983
BFGSLineSearch:   11[ 18] 22:17:55   -40003.965078*       0.5585
BFGSLineSearch:   12[ 19] 22:26:03   -40003.975084*       0.2685
BFGSLineSearch:   13[ 20] 22:34:34   -40003.988220*       0.1788
BFGSLineSearch:   14[ 21] 22:43:08   -40003.999582*       0.3276
BFGSLineSearch:   15[ 23] 23:02:06   -40004.016604*       0.4951
BFGSLineSearch:   16[ 24] 23:10:57   -40004.035848*       0.5139
BFGSLineSearch:   17[ 25] 23:21:50   -40004.061383*       0.3745
BFGSLineSearch:   18[ 27] 23:40:47   -40004.071320*       0.4614
BFGSLineSearch:   19[ 28] 23:49:06   -40004.098524*       0.3500
BFGSLineSearch:   20[ 29] 23:57:29   -40004.115575*       0.7374
BFGSLineSearch:   21[ 30] 00:05:41   -40004.126924*       0.4291
BFGSLineSearch:   22[ 31] 00:13:27   -40004.138179*       0.3324
                Step[ FC]     Time          Energy          fmax
