                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   34[ 54] 21:41:36   -40428.290608*       0.1653
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 22:50:56   -40428.290615*       0.1752
BFGSLineSearch:    1[  2] 23:06:20   -40428.292960*       0.3143
BFGSLineSearch:    2[  3] 23:14:44   -40428.296974*       0.3756
BFGSLineSearch:    3[  6] 23:47:03   -40428.310407*       0.2586
BFGSLineSearch:    4[  7] 23:54:32   -40428.318283*       0.5160
BFGSLineSearch:    5[  8] 00:01:22   -40428.327342*       0.3082
BFGSLineSearch:    6[  9] 00:08:56   -40428.337140*       0.2901
BFGSLineSearch:    7[ 11] 00:28:16   -40428.341583*       0.1996
BFGSLineSearch:    8[ 12] 00:39:59   -40428.347623*       0.2722
BFGSLineSearch:    9[ 13] 00:48:48   -40428.351696*       0.4616
BFGSLineSearch:   10[ 14] 00:57:55   -40428.357887*       0.1493
BFGSLineSearch:   11[ 15] 01:05:28   -40428.363339*       0.1930
BFGSLineSearch:   12[ 17] 01:20:21   -40428.366320*       0.2710
BFGSLineSearch:   13[ 18] 01:27:34   -40428.370225*       0.2422
BFGSLineSearch:   14[ 19] 01:34:14   -40428.375405*       0.5897
BFGSLineSearch:   15[ 20] 01:42:39   -40428.380767*       0.5935
BFGSLineSearch:   16[ 21] 01:48:40   -40428.385540*       0.2249
BFGSLineSearch:   17[ 23] 02:07:36   -40428.390804*       0.1305
BFGSLineSearch:   18[ 24] 02:16:39   -40428.394620*       0.1910
BFGSLineSearch:   19[ 25] 02:24:44   -40428.398066*       0.3591
BFGSLineSearch:   20[ 26] 02:30:40   -40428.402587*       0.2580
BFGSLineSearch:   21[ 27] 02:39:19   -40428.407186*       0.1459
BFGSLineSearch:   22[ 28] 02:49:28   -40428.410942*       0.4554
BFGSLineSearch:   23[ 29] 02:57:56   -40428.414394*       0.2874
BFGSLineSearch:   24[ 30] 03:04:26   -40428.419529*       0.1222
BFGSLineSearch:   25[ 31] 03:12:30   -40428.422680*       0.4707
BFGSLineSearch:   26[ 32] 03:20:28   -40428.426652*       0.5048
BFGSLineSearch:   27[ 33] 03:27:24   -40428.432587*       0.1364
BFGSLineSearch:   28[ 34] 03:36:07   -40428.439883*       0.2692
BFGSLineSearch:   29[ 35] 03:43:38   -40428.446255*       0.3730
BFGSLineSearch:   30[ 36] 03:50:04   -40428.453845*       0.1853
BFGSLineSearch:   31[ 37] 03:58:12   -40428.459027*       0.2336
BFGSLineSearch:   32[ 38] 04:11:58   -40428.461959*       0.3894
BFGSLineSearch:   33[ 39] 04:21:59   -40428.466086*       0.1728
BFGSLineSearch:   34[ 40] 04:31:46   -40428.469906*       0.2274
BFGSLineSearch:   35[ 42] 04:45:27   -40428.472503*       0.1373
BFGSLineSearch:   36[ 44] 04:58:07   -40428.474222*       0.1517
BFGSLineSearch:   37[ 45] 05:04:05   -40428.475517*       0.0856
BFGSLineSearch:   38[ 46] 05:08:47   -40428.476498*       0.0802
BFGSLineSearch:   39[ 47] 05:14:40   -40428.477317*       0.1278
BFGSLineSearch:   40[ 48] 05:19:55   -40428.478123*       0.0972
BFGSLineSearch:   41[ 50] 05:29:47   -40428.479661*       0.0788
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:58:13   -40428.479606*       0.0788
BFGSLineSearch:    1[  1] 10:05:03   -40428.480158*       0.0746
BFGSLineSearch:    2[  3] 10:15:54   -40428.481902*       0.1046
BFGSLineSearch:    3[  5] 10:27:58   -40428.484708*       0.1062
BFGSLineSearch:    4[  6] 10:33:16   -40428.486823*       0.1606
BFGSLineSearch:    5[  8] 10:43:33   -40428.488711*       0.0810
BFGSLineSearch:    6[  9] 10:49:41   -40428.490583*       0.1657
BFGSLineSearch:    7[ 10] 10:56:35   -40428.491939*       0.1846
BFGSLineSearch:    8[ 11] 11:01:27   -40428.492617*       0.1810
BFGSLineSearch:    9[ 12] 11:07:06   -40428.493497*       0.1740
BFGSLineSearch:   10[ 14] 11:18:12   -40428.495283*       0.1260
BFGSLineSearch:   11[ 16] 11:33:13   -40428.497672*       0.2247
BFGSLineSearch:   12[ 17] 11:38:52   -40428.500285*       0.2282
BFGSLineSearch:   13[ 18] 11:45:20   -40428.501912*       0.1344
BFGSLineSearch:   14[ 19] 11:51:08   -40428.503438*       0.1658
BFGSLineSearch:   15[ 20] 11:56:33   -40428.504947*       0.1888
BFGSLineSearch:   16[ 22] 12:08:37   -40428.506553*       0.2776
BFGSLineSearch:   17[ 23] 12:14:53   -40428.508650*       0.2039
BFGSLineSearch:   18[ 24] 12:19:42   -40428.510477*       0.2383
BFGSLineSearch:   19[ 26] 12:31:23   -40428.512277*       0.1001
BFGSLineSearch:   20[ 29] 12:46:06   -40428.513240*       0.1265
BFGSLineSearch:   21[ 30] 12:51:32   -40428.514243*       0.0683
BFGSLineSearch:   22[ 32] 13:00:58   -40428.515261*       0.0923
BFGSLineSearch:   23[ 34] 13:10:00   -40428.516292*       0.1181
BFGSLineSearch:   24[ 36] 13:20:29   -40428.516888*       0.1705
BFGSLineSearch:   25[ 37] 13:24:04   -40428.517586*       0.0854
BFGSLineSearch:   26[ 38] 13:28:55   -40428.518416*       0.0900
BFGSLineSearch:   27[ 39] 13:36:12   -40428.519426*       0.1097
BFGSLineSearch:   28[ 42] 13:58:32   -40428.520773*       0.1491
BFGSLineSearch:   29[ 51] 14:31:06   -40428.521153*       0.2175
BFGSLineSearch:   30[ 52] 14:36:01   -40428.523024*       0.1668
BFGSLineSearch:   31[ 53] 14:41:41   -40428.524636*       0.1367
BFGSLineSearch:   32[ 56] 15:05:18   -40428.527895*       0.1516
BFGSLineSearch:   33[ 59] 15:28:42   -40428.531504*       0.1461
BFGSLineSearch:   34[ 60] 15:33:55   -40428.532745*       0.0487
