                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   13[ 26] 13:38:17   -40447.545449*       0.1340
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 10:17:55   -40447.545440*       0.1379
BFGSLineSearch:    1[  1] 10:25:48   -40447.545844*       0.0679
BFGSLineSearch:    2[  4] 10:56:46   -40447.546475*       0.0722
BFGSLineSearch:    3[  5] 11:04:09   -40447.547020*       0.0975
BFGSLineSearch:    4[  6] 11:13:09   -40447.547688*       0.2162
BFGSLineSearch:    5[  8] 11:35:45   -40447.547919*       0.2762
BFGSLineSearch:    6[  9] 11:43:29   -40447.548280*       0.1713
BFGSLineSearch:    7[ 11] 11:59:11   -40447.549058*       0.0619
BFGSLineSearch:    8[ 14] 12:27:31   -40447.549638*       0.1741
BFGSLineSearch:    9[ 15] 12:35:51   -40447.550192*       0.1339
BFGSLineSearch:   10[ 16] 12:46:09   -40447.551070*       0.0625
BFGSLineSearch:   11[ 19] 13:22:32   -40447.551837*       0.2671
BFGSLineSearch:   12[ 20] 13:32:59   -40447.552453*       0.1182
BFGSLineSearch:   13[ 22] 13:57:54   -40447.553293*       0.0846
BFGSLineSearch:   14[ 25] 14:35:52   -40447.554201*       0.2186
BFGSLineSearch:   15[ 27] 14:53:55   -40447.554471*       0.1059
BFGSLineSearch:   16[ 28] 15:04:50   -40447.554861*       0.0479
