                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   17[ 24] 11:52:40   -40446.221934*       0.0644
BFGSLineSearch:   18[ 25] 11:56:38   -40446.223043*       0.0585
BFGSLineSearch:   19[ 27] 12:08:07   -40446.224449*       0.1052
BFGSLineSearch:   20[ 29] 12:18:39   -40446.225818*       0.2394
BFGSLineSearch:   21[ 31] 12:26:10   -40446.228382*       0.1159
BFGSLineSearch:   22[ 33] 12:36:41   -40446.231952*       0.0917
BFGSLineSearch:   23[ 34] 12:43:49   -40446.234650*       0.2210
BFGSLineSearch:   24[ 35] 12:49:11   -40446.236961*       0.1611
BFGSLineSearch:   25[ 36] 12:53:27   -40446.239661*       0.0759
BFGSLineSearch:   26[ 37] 12:58:10   -40446.241942*       0.0832
BFGSLineSearch:   27[ 39] 13:08:45   -40446.244008*       0.1375
BFGSLineSearch:   28[ 40] 13:12:51   -40446.244914*       0.1235
BFGSLineSearch:   29[ 42] 13:21:48   -40446.245742*       0.0793
BFGSLineSearch:   30[ 43] 13:25:30   -40446.246776*       0.0608
BFGSLineSearch:   31[ 45] 13:33:22   -40446.247836*       0.0876
BFGSLineSearch:   32[ 48] 13:47:41   -40446.248627*       0.0972
BFGSLineSearch:   33[ 49] 13:52:08   -40446.249372*       0.0610
BFGSLineSearch:   34[ 50] 13:56:30   -40446.250189*       0.0732
BFGSLineSearch:   35[ 51] 14:00:50   -40446.250716*       0.0424
