                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    1[  1] 21:54:44   -40411.097171*       0.1433
BFGSLineSearch:    2[  4] 22:26:46   -40411.099996*       0.3076
BFGSLineSearch:    3[ 15] 23:31:11   -40411.100536*       0.4396
BFGSLineSearch:    4[ 16] 23:43:35   -40411.104461*       0.2997
BFGSLineSearch:    5[ 17] 23:58:37   -40411.107132*       0.3095
BFGSLineSearch:    6[ 18] 00:09:40   -40411.110122*       0.2206
BFGSLineSearch:    7[ 20] 00:21:40   -40411.113908*       0.1801
BFGSLineSearch:    8[ 22] 00:40:12   -40411.115521*       0.2685
BFGSLineSearch:    9[ 23] 00:46:28   -40411.117836*       0.1360
BFGSLineSearch:   10[ 26] 01:11:30   -40411.120020*       0.2211
BFGSLineSearch:   11[ 29] 01:37:30   -40411.122088*       0.1567
BFGSLineSearch:   12[ 30] 01:43:38   -40411.124029*       0.1329
BFGSLineSearch:   13[ 32] 01:58:03   -40411.125061*       0.2027
BFGSLineSearch:   14[ 33] 02:05:21   -40411.126814*       0.1677
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:36:29   -40411.126809*       0.1637
BFGSLineSearch:    1[  3] 10:30:50   -40411.128680*       0.1495
BFGSLineSearch:    2[  4] 10:47:32   -40411.131328*       0.1586
BFGSLineSearch:    3[  5] 11:13:10   -40411.133093*       0.3170
BFGSLineSearch:    4[  6] 11:31:15   -40411.135892*       0.2830
BFGSLineSearch:    5[  7] 11:51:04   -40411.138356*       0.1650
BFGSLineSearch:    6[  9] 12:35:54   -40411.139219*       0.1925
BFGSLineSearch:    7[ 10] 12:56:24   -40411.140461*       0.1630
BFGSLineSearch:    8[ 13] 14:14:23   -40411.142193*       0.2170
BFGSLineSearch:    9[ 15] 14:58:13   -40411.142646*       0.1919
BFGSLineSearch:   10[ 16] 15:17:11   -40411.144530*       0.1049
BFGSLineSearch:   11[ 19] 16:20:33   -40411.146002*       0.1099
BFGSLineSearch:   12[ 20] 16:41:42   -40411.146822*       0.0696
BFGSLineSearch:   13[ 22] 17:32:25   -40411.147550*       0.1004
BFGSLineSearch:   14[ 24] 18:15:09   -40411.148657*       0.1504
BFGSLineSearch:   15[ 27] 18:53:45   -40411.150336*       0.2014
BFGSLineSearch:   16[ 28] 19:01:22   -40411.151758*       0.1059
BFGSLineSearch:   17[ 29] 19:10:32   -40411.153045*       0.1261
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 19:45:06   -40411.153036*       0.1255
BFGSLineSearch:    1[  1] 19:50:30   -40411.153528*       0.0880
BFGSLineSearch:    2[  4] 20:15:23   -40411.154372*       0.1534
BFGSLineSearch:    3[  5] 20:23:21   -40411.155310*       0.1093
BFGSLineSearch:    4[ 19] 21:13:52   -40411.155771*       0.1186
BFGSLineSearch:    5[ 20] 21:20:48   -40411.156544*       0.0930
BFGSLineSearch:    6[ 21] 21:26:23   -40411.157293*       0.0570
BFGSLineSearch:    7[ 24] 21:50:18   -40411.158553*       0.1593
BFGSLineSearch:    8[ 25] 21:56:14   -40411.159092*       0.0591
BFGSLineSearch:    9[ 27] 22:11:55   -40411.159687*       0.1387
BFGSLineSearch:   10[ 28] 22:17:06   -40411.159983*       0.0894
BFGSLineSearch:   11[ 31] 22:39:55   -40411.160318*       0.1097
BFGSLineSearch:   12[ 33] 22:50:14   -40411.160824*       0.0662
BFGSLineSearch:   13[ 36] 23:11:58   -40411.161372*       0.1009
BFGSLineSearch:   14[ 37] 23:17:21   -40411.161723*       0.0446
