                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 16:23:58   -44835.369125*       4.2417
BFGSLineSearch:    1[  2] 16:39:07   -44837.688472*       5.9630
BFGSLineSearch:    2[  4] 16:57:41   -44838.748543*       2.2414
BFGSLineSearch:    3[  6] 17:14:57   -44839.430175*       1.7775
BFGSLineSearch:    4[  8] 17:30:13   -44839.770293*       1.2404
BFGSLineSearch:    5[ 10] 17:43:57   -44839.900077*       1.2572
BFGSLineSearch:    6[ 12] 17:58:15   -44839.973848*       0.5180
BFGSLineSearch:    7[ 14] 18:11:06   -44840.009916*       0.5108
BFGSLineSearch:    8[ 16] 18:24:36   -44840.033025*       0.5422
BFGSLineSearch:    9[ 18] 18:35:56   -44840.058425*       0.3617
BFGSLineSearch:   10[ 19] 18:42:41   -44840.127119*       0.7658
BFGSLineSearch:   11[ 21] 18:59:07   -44840.231728*       0.7723
BFGSLineSearch:   12[ 23] 19:13:16   -44840.328670*       0.7531
BFGSLineSearch:   13[ 25] 19:27:24   -44840.422102*       1.4357
BFGSLineSearch:   14[ 27] 19:41:26   -44840.464585*       0.5066
BFGSLineSearch:   15[ 29] 19:53:46   -44840.506127*       0.2285
BFGSLineSearch:   16[ 31] 20:10:16   -44840.521107*       0.1945
BFGSLineSearch:   17[ 33] 20:20:22   -44840.532198*       0.2075
BFGSLineSearch:   18[ 35] 20:30:15   -44840.537102*       0.3972
BFGSLineSearch:   19[ 37] 20:41:13   -44840.541246*       0.1279
BFGSLineSearch:   20[ 39] 20:50:39   -44840.543650*       0.0939
BFGSLineSearch:   21[ 40] 20:55:14   -44840.546105*       0.0761
BFGSLineSearch:   22[ 41] 20:59:04   -44840.548029*       0.0800
BFGSLineSearch:   23[ 42] 21:03:25   -44840.549929*       0.0662
BFGSLineSearch:   24[ 43] 21:08:08   -44840.551667*       0.0903
BFGSLineSearch:   25[ 44] 21:12:45   -44840.554069*       0.0903
BFGSLineSearch:   26[ 45] 21:17:08   -44840.555428*       0.1000
BFGSLineSearch:   27[ 46] 21:21:11   -44840.557060*       0.0829
BFGSLineSearch:   28[ 47] 21:25:33   -44840.558243*       0.0603
BFGSLineSearch:   29[ 49] 21:32:44   -44840.559148*       0.0414
