                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   13[ 18] 13:47:50   -40447.501469*       0.2052
BFGSLineSearch:   14[ 20] 14:07:35   -40447.509755*       0.1572
BFGSLineSearch:   15[ 22] 14:25:37   -40447.516214*       0.1291
BFGSLineSearch:   16[ 23] 14:37:17   -40447.519535*       0.2047
BFGSLineSearch:   17[ 24] 14:47:12   -40447.523968*       0.2303
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 17:08:39   -40447.523962*       0.2295
BFGSLineSearch:    1[  2] 17:28:09   -40447.526106*       0.0911
BFGSLineSearch:    2[  5] 17:58:39   -40447.530305*       0.1135
BFGSLineSearch:    3[  6] 18:09:09   -40447.534439*       0.0918
BFGSLineSearch:    4[  7] 18:19:53   -40447.538206*       0.1271
BFGSLineSearch:    5[  8] 18:33:40   -40447.542521*       0.0975
BFGSLineSearch:    6[  9] 18:42:41   -40447.545160*       0.1011
BFGSLineSearch:    7[ 10] 18:52:47   -40447.547196*       0.0805
BFGSLineSearch:    8[ 11] 19:00:57   -40447.548557*       0.0442
