                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    6[  7] 11:22:24   -40447.511951*       0.0895
BFGSLineSearch:    7[ 21] 12:20:37   -40447.512080*       0.0828
BFGSLineSearch:    8[ 22] 12:28:38   -40447.513876*       0.1666
BFGSLineSearch:    9[ 23] 12:38:42   -40447.515666*       0.2769
BFGSLineSearch:   10[ 24] 12:48:27   -40447.518141*       0.1639
BFGSLineSearch:   11[ 25] 13:01:08   -40447.520399*       0.2790
BFGSLineSearch:   12[ 26] 13:11:02   -40447.524236*       0.0946
BFGSLineSearch:   13[ 27] 13:21:13   -40447.525553*       0.1378
BFGSLineSearch:   14[ 28] 13:29:12   -40447.526847*       0.1181
BFGSLineSearch:   15[ 29] 13:39:18   -40447.528346*       0.2400
BFGSLineSearch:   16[ 30] 13:48:34   -40447.529434*       0.2647
BFGSLineSearch:   17[ 31] 13:58:42   -40447.531035*       0.1348
BFGSLineSearch:   18[ 32] 14:06:18   -40447.532319*       0.0667
BFGSLineSearch:   19[ 33] 14:13:50   -40447.534280*       0.1221
BFGSLineSearch:   20[ 34] 14:23:40   -40447.536700*       0.1509
BFGSLineSearch:   21[ 35] 14:33:58   -40447.539703*       0.2107
BFGSLineSearch:   22[ 36] 14:43:21   -40447.542935*       0.0762
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 17:05:44   -40447.542932*       0.0793
BFGSLineSearch:    1[  1] 17:14:06   -40447.544708*       0.1672
BFGSLineSearch:    2[  2] 17:22:54   -40447.547405*       0.1003
BFGSLineSearch:    3[  3] 17:32:30   -40447.548867*       0.1618
BFGSLineSearch:    4[  5] 17:48:46   -40447.549967*       0.0773
BFGSLineSearch:    5[  6] 17:56:36   -40447.550840*       0.1939
BFGSLineSearch:    6[  9] 18:23:15   -40447.551789*       0.1241
BFGSLineSearch:    7[ 10] 18:32:47   -40447.552384*       0.1311
BFGSLineSearch:    8[ 11] 18:41:49   -40447.552842*       0.1143
BFGSLineSearch:    9[ 12] 18:50:17   -40447.553142*       0.1230
BFGSLineSearch:   10[ 29] 20:02:01   -40447.553340*       0.1530
BFGSLineSearch:   11[ 30] 20:08:59   -40447.553634*       0.0975
BFGSLineSearch:   12[ 33] 20:35:03   -40447.553717*       0.0785
BFGSLineSearch:   13[ 34] 20:43:25   -40447.554001*       0.0559
BFGSLineSearch:   14[ 36] 20:56:36   -40447.554379*       0.1348
BFGSLineSearch:   15[ 39] 21:19:59   -40447.554830*       0.1193
BFGSLineSearch:   16[ 41] 21:34:14   -40447.554950*       0.0580
BFGSLineSearch:   17[ 42] 21:40:29   -40447.555203*       0.0342
