                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   13[ 17] 12:10:11   -40447.220221*       0.1295
BFGSLineSearch:   14[ 18] 12:19:20   -40447.224847*       0.2970
BFGSLineSearch:   15[ 20] 12:37:55   -40447.226953*       0.4733
BFGSLineSearch:   16[ 21] 12:47:31   -40447.232608*       0.2408
BFGSLineSearch:   17[ 24] 13:26:24   -40447.243068*       0.4607
BFGSLineSearch:   18[ 25] 13:38:15   -40447.249172*       0.4011
BFGSLineSearch:   19[ 26] 13:50:06   -40447.257604*       0.3879
BFGSLineSearch:   20[ 27] 14:03:18   -40447.264850*       0.3645
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 10:17:46   -40447.264850*       0.3630
BFGSLineSearch:    1[  2] 10:46:21   -40447.272337*       0.2404
BFGSLineSearch:    2[  5] 11:18:30   -40447.283155*       0.1941
BFGSLineSearch:    3[  6] 11:28:40   -40447.289781*       0.2905
BFGSLineSearch:    4[  8] 11:52:35   -40447.292118*       0.3309
BFGSLineSearch:    5[  9] 12:03:57   -40447.296944*       0.1839
BFGSLineSearch:    6[ 12] 12:37:06   -40447.301681*       0.2692
BFGSLineSearch:    7[ 13] 12:46:18   -40447.306098*       0.2246
BFGSLineSearch:    8[ 15] 13:06:24   -40447.309063*       0.1920
BFGSLineSearch:    9[ 16] 13:17:02   -40447.312927*       0.1525
BFGSLineSearch:   10[ 17] 13:26:59   -40447.316899*       0.1065
BFGSLineSearch:   11[ 19] 13:46:20   -40447.320245*       0.0970
BFGSLineSearch:   12[ 21] 14:05:26   -40447.325335*       0.2430
BFGSLineSearch:   13[ 22] 14:15:41   -40447.329320*       0.1544
BFGSLineSearch:   14[ 23] 14:26:50   -40447.332719*       0.1068
BFGSLineSearch:   15[ 24] 14:37:05   -40447.336614*       0.1742
BFGSLineSearch:   16[ 25] 14:48:19   -40447.341287*       0.1899
BFGSLineSearch:   17[ 27] 15:10:58   -40447.344844*       0.1851
BFGSLineSearch:   18[ 28] 15:19:48   -40447.345989*       0.1139
BFGSLineSearch:   19[ 29] 15:28:52   -40447.346815*       0.1706
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 17:09:47   -40447.346808*       0.1705
BFGSLineSearch:    1[  1] 17:17:29   -40447.348012*       0.1276
BFGSLineSearch:    2[  3] 17:39:31   -40447.349111*       0.2456
BFGSLineSearch:    3[  5] 17:57:37   -40447.352963*       0.1221
BFGSLineSearch:    4[  8] 18:29:34   -40447.356418*       0.4701
BFGSLineSearch:    5[  9] 18:38:30   -40447.360586*       0.5240
BFGSLineSearch:    6[ 10] 18:48:40   -40447.369276*       0.3078
BFGSLineSearch:    7[ 11] 18:59:17   -40447.374514*       0.6567
BFGSLineSearch:    8[ 12] 19:07:33   -40447.389071*       0.8136
BFGSLineSearch:    9[ 13] 19:17:55   -40447.407110*       1.2689
BFGSLineSearch:   10[ 15] 19:40:21   -40447.418678*       0.3822
BFGSLineSearch:   11[ 16] 19:51:35   -40447.436705*       0.3524
BFGSLineSearch:   12[ 17] 20:03:11   -40447.450020*       0.2871
BFGSLineSearch:   13[ 18] 20:17:12   -40447.455693*       0.8406
BFGSLineSearch:   14[ 19] 20:27:41   -40447.461401*       0.5051
BFGSLineSearch:   15[ 20] 20:37:34   -40447.469251*       0.3872
BFGSLineSearch:   16[ 21] 20:48:13   -40447.474287*       0.1535
BFGSLineSearch:   17[ 22] 20:57:51   -40447.478965*       0.2845
BFGSLineSearch:   18[ 24] 21:20:05   -40447.480865*       0.4780
BFGSLineSearch:   19[ 25] 21:29:13   -40447.485424*       0.1506
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:44:34   -40447.485416*       0.1505
BFGSLineSearch:    1[  3] 10:16:15   -40447.489428*       0.3512
BFGSLineSearch:    2[  6] 10:53:33   -40447.493564*       0.1435
BFGSLineSearch:    3[  7] 11:02:45   -40447.495589*       0.1240
BFGSLineSearch:    4[  8] 11:13:12   -40447.498763*       0.1939
BFGSLineSearch:    5[ 10] 11:32:42   -40447.500168*       0.1989
BFGSLineSearch:    6[ 11] 11:41:31   -40447.506427*       0.2901
BFGSLineSearch:    7[ 12] 11:50:52   -40447.510429*       0.1728
BFGSLineSearch:    8[ 13] 12:00:26   -40447.513722*       0.2623
BFGSLineSearch:    9[ 14] 12:10:05   -40447.517372*       0.1816
BFGSLineSearch:   10[ 15] 12:20:57   -40447.519284*       0.1327
BFGSLineSearch:   11[ 16] 12:30:07   -40447.520865*       0.0778
BFGSLineSearch:   12[ 19] 12:54:46   -40447.521082*       0.0712
BFGSLineSearch:   13[ 20] 13:04:00   -40447.521830*       0.0670
BFGSLineSearch:   14[ 21] 13:13:06   -40447.522393*       0.0908
BFGSLineSearch:   15[ 22] 13:22:14   -40447.522938*       0.0788
BFGSLineSearch:   16[ 33] 14:15:57   -40447.522942*       0.0928
