                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:   11[ 13] 16:51:10   -40395.663640*       0.7266
BFGSLineSearch:   12[ 14] 17:00:57   -40395.687215*       0.3236
BFGSLineSearch:   13[ 15] 17:09:29   -40395.701307*       0.8607
BFGSLineSearch:   14[ 16] 17:17:41   -40395.713045*       0.1782
BFGSLineSearch:   15[ 17] 17:27:20   -40395.721024*       0.2431
BFGSLineSearch:   16[ 18] 17:35:30   -40395.726688*       0.1900
BFGSLineSearch:   17[ 19] 17:44:22   -40395.730356*       0.5361
BFGSLineSearch:   18[ 20] 17:52:13   -40395.734529*       0.1721
BFGSLineSearch:   19[ 23] 18:20:26   -40395.737658*       0.2715
BFGSLineSearch:   20[ 25] 18:38:28   -40395.738452*       0.2737
BFGSLineSearch:   21[ 26] 18:45:07   -40395.740749*       0.0925
BFGSLineSearch:   22[ 28] 18:59:49   -40395.741294*       0.1925
BFGSLineSearch:   23[ 29] 19:05:49   -40395.742136*       0.1011
BFGSLineSearch:   24[ 30] 19:11:21   -40395.742636*       0.0584
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 19:43:38   -40393.817335*       5.1307
BFGSLineSearch:    1[  1] 19:52:09   -40394.563886*       1.9116
BFGSLineSearch:    2[  2] 20:01:39   -40394.882071*       4.5456
BFGSLineSearch:    3[  3] 20:10:05   -40395.047763*       1.9989
BFGSLineSearch:    4[  4] 20:19:57   -40395.220004*       4.2267
BFGSLineSearch:    5[  7] 20:48:28   -40395.455958*       3.1309
BFGSLineSearch:    6[  8] 20:59:05   -40395.540414*       0.8633
BFGSLineSearch:    7[  9] 21:07:05   -40395.571246*       0.7486
BFGSLineSearch:    8[ 10] 21:16:00   -40395.593702*       0.5120
BFGSLineSearch:    9[ 11] 21:26:35   -40395.618697*       0.6195
BFGSLineSearch:   10[ 14] 21:53:09   -40395.651051*       1.5885
BFGSLineSearch:   11[ 15] 22:02:10   -40395.670733*       0.5115
BFGSLineSearch:   12[ 16] 22:10:52   -40395.686961*       0.4738
BFGSLineSearch:   13[ 17] 22:19:46   -40395.704712*       0.2471
BFGSLineSearch:   14[ 18] 22:28:39   -40395.713618*       0.4698
BFGSLineSearch:   15[ 19] 22:36:24   -40395.719465*       0.2873
BFGSLineSearch:   16[ 21] 22:57:28   -40395.722432*       0.2588
BFGSLineSearch:   17[ 22] 23:03:57   -40395.724448*       0.2235
BFGSLineSearch:   18[ 24] 23:18:13   -40395.725472*       0.3318
BFGSLineSearch:   19[ 25] 23:24:18   -40395.726607*       0.1792
BFGSLineSearch:   20[ 27] 23:37:06   -40395.729003*       0.1065
BFGSLineSearch:   21[ 30] 23:59:17   -40395.732576*       0.2122
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:05:16   -40393.817331*       5.1310
BFGSLineSearch:    1[  1] 09:16:19   -40394.222409*       4.0846
BFGSLineSearch:    2[  2] 09:26:39   -40394.791201*       2.3572
BFGSLineSearch:    3[  3] 09:36:26   -40394.986243*       1.2820
BFGSLineSearch:    4[  4] 09:48:45   -40395.085546*       5.7832
BFGSLineSearch:    5[  6] 10:09:50   -40395.336167*       1.5356
BFGSLineSearch:    6[  7] 10:20:14   -40395.447695*       0.9524
BFGSLineSearch:    7[  8] 10:28:59   -40395.499565*       0.9113
BFGSLineSearch:    8[  9] 10:38:59   -40395.528302*       1.8889
BFGSLineSearch:    9[ 11] 10:59:01   -40395.585182*       0.8162
BFGSLineSearch:   10[ 14] 11:31:33   -40395.627209*       0.5373
BFGSLineSearch:   11[ 16] 11:49:55   -40395.669212*       0.3413
BFGSLineSearch:   12[ 17] 12:01:06   -40395.694889*       0.3247
BFGSLineSearch:   13[ 18] 12:12:00   -40395.710209*       0.4468
BFGSLineSearch:   14[ 20] 12:28:52   -40395.715231*       0.3611
BFGSLineSearch:   15[ 22] 12:44:35   -40395.718644*       0.3885
BFGSLineSearch:   16[ 23] 12:52:37   -40395.722848*       0.3988
BFGSLineSearch:   17[ 24] 13:03:08   -40395.725292*       0.4083
BFGSLineSearch:   18[ 27] 13:46:38   -40395.728824*       0.2279
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 20:11:02   -40393.817337*       5.1309
BFGSLineSearch:    1[  2] 20:29:40   -40394.613118*       7.1728
BFGSLineSearch:    2[  3] 20:39:25   -40394.804505*       2.0919
BFGSLineSearch:    3[  4] 20:48:43   -40394.993242*       1.8282
BFGSLineSearch:    4[  7] 21:15:55   -40395.198659*       4.0808
BFGSLineSearch:    5[  9] 21:31:24   -40395.288870*       4.1209
BFGSLineSearch:    6[ 10] 21:40:50   -40395.474607*       1.9433
BFGSLineSearch:    7[ 11] 21:49:46   -40395.594038*       1.1880
BFGSLineSearch:    8[ 12] 21:58:28   -40395.635328*       0.5231
BFGSLineSearch:    9[ 13] 22:08:19   -40395.664301*       1.4581
BFGSLineSearch:   10[ 16] 22:37:04   -40395.684326*       0.3831
BFGSLineSearch:   11[ 19] 23:01:01   -40395.706913*       0.9560
BFGSLineSearch:   12[ 21] 23:16:48   -40395.717850*       0.2769
BFGSLineSearch:   13[ 22] 23:25:11   -40395.724372*       0.7412
BFGSLineSearch:   14[ 23] 23:32:23   -40395.728533*       0.5620
BFGSLineSearch:   15[ 25] 23:48:13   -40395.733379*       0.3534
BFGSLineSearch:   16[ 26] 23:54:58   -40395.737074*       0.2433
BFGSLineSearch:   17[ 27] 00:03:15   -40395.739714*       0.1432
BFGSLineSearch:   18[ 28] 00:09:41   -40395.743313*       0.3175
BFGSLineSearch:   19[ 30] 00:28:56   -40395.744321*       0.4688
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 10:33:52   -40393.817339*       5.1303
BFGSLineSearch:    1[  2] 11:40:45   -40394.318365*       9.2848
BFGSLineSearch:    2[  3] 12:30:23   -40394.752471*       1.6215
BFGSLineSearch:    3[  4] 13:05:23   -40394.952495*       1.6521
BFGSLineSearch:    4[  7] 14:50:25   -40395.249510*       5.6042
BFGSLineSearch:    5[  9] 16:08:51   -40395.368675*       4.5978
BFGSLineSearch:    6[ 10] 16:22:18   -40395.557454*       2.2575
BFGSLineSearch:    7[ 11] 16:31:58   -40395.631452*       0.8533
BFGSLineSearch:    8[ 12] 16:43:25   -40395.659063*       1.2783
BFGSLineSearch:    9[ 13] 16:50:54   -40395.676059*       0.7789
BFGSLineSearch:   10[ 14] 17:04:20   -40395.691312*       0.7661
BFGSLineSearch:   11[ 17] 17:35:59   -40395.710465*       0.8568
BFGSLineSearch:   12[ 18] 17:44:26   -40395.722749*       0.3665
BFGSLineSearch:   13[ 20] 18:03:02   -40395.730351*       0.6609
BFGSLineSearch:   14[ 21] 18:09:38   -40395.734901*       0.4277
BFGSLineSearch:   15[ 23] 18:26:37   -40395.740164*       0.3424
BFGSLineSearch:   16[ 26] 18:51:26   -40395.744500*       0.2399
BFGSLineSearch:   17[ 27] 19:00:56   -40395.746112*       0.0703
BFGSLineSearch:   18[ 28] 19:11:50   -40395.749199*       0.5357
BFGSLineSearch:   19[ 30] 19:28:09   -40395.754803*       0.1772
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 20:13:51   -40395.754789*       0.1771
