                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 21:09:42   -40422.390166*       8.6642
BFGSLineSearch:    1[  4] 22:07:00   -40425.446398*       7.2591
BFGSLineSearch:    2[  6] 22:28:56   -40427.048762*       6.3550
BFGSLineSearch:    3[  7] 22:40:30   -40428.327287*       2.8287
BFGSLineSearch:    4[  9] 22:57:18   -40428.998479*       3.1758
BFGSLineSearch:    5[ 10] 23:06:51   -40429.297683*       1.5403
BFGSLineSearch:    6[ 11] 23:17:07   -40429.490830*       1.4518
BFGSLineSearch:    7[ 12] 23:27:16   -40429.584206*       0.8987
BFGSLineSearch:    8[ 13] 23:37:35   -40429.627721*       1.0999
BFGSLineSearch:    9[ 14] 23:45:45   -40429.653010*       0.5566
BFGSLineSearch:   10[ 15] 23:53:06   -40429.673799*       0.3745
BFGSLineSearch:   11[ 16] 00:01:43   -40429.690762*       0.2697
BFGSLineSearch:   12[ 18] 00:17:01   -40429.703520*       0.3393
BFGSLineSearch:   13[ 19] 00:25:39   -40429.710332*       0.1441
BFGSLineSearch:   14[ 20] 00:35:30   -40429.717703*       0.2536
BFGSLineSearch:   15[ 21] 00:43:44   -40429.722228*       0.1079
BFGSLineSearch:   16[ 22] 00:51:58   -40429.728010*       0.2644
BFGSLineSearch:   17[ 23] 00:59:05   -40429.731695*       0.2609
BFGSLineSearch:   18[ 24] 01:05:51   -40429.734529*       0.2194
BFGSLineSearch:   19[ 25] 01:12:40   -40429.736591*       0.2261
BFGSLineSearch:   20[ 26] 01:19:15   -40429.738589*       0.1980
BFGSLineSearch:   21[ 27] 01:27:20   -40429.740747*       0.1942
BFGSLineSearch:   22[ 28] 01:34:43   -40429.742753*       0.2235
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:00:19   -40422.390172*       8.6643
BFGSLineSearch:    1[  1] 09:11:21   -40422.744595*       9.1237
BFGSLineSearch:    2[  5] 09:57:39   -40426.752247*       4.4534
BFGSLineSearch:    3[  8] 10:28:55   -40428.639108*       3.6780
BFGSLineSearch:    4[ 10] 10:48:30   -40429.180148*       2.3702
BFGSLineSearch:    5[ 11] 10:57:37   -40429.410384*       2.3311
BFGSLineSearch:    6[ 12] 11:08:55   -40429.566344*       0.7769
BFGSLineSearch:    7[ 13] 11:18:42   -40429.609202*       0.7315
BFGSLineSearch:    8[ 14] 11:26:20   -40429.628886*       0.6933
BFGSLineSearch:    9[ 15] 11:33:40   -40429.645644*       0.4335
BFGSLineSearch:   10[ 16] 11:44:00   -40429.653532*       0.4069
BFGSLineSearch:   11[ 17] 11:51:50   -40429.662235*       0.3008
BFGSLineSearch:   12[ 20] 12:23:18   -40429.675691*       0.4708
BFGSLineSearch:   13[ 21] 12:32:12   -40429.684457*       0.3339
BFGSLineSearch:   14[ 22] 12:41:38   -40429.692627*       0.5043
BFGSLineSearch:   15[ 24] 13:01:55   -40429.699740*       0.3564
BFGSLineSearch:   16[ 25] 13:10:42   -40429.704907*       0.3023
BFGSLineSearch:   17[ 27] 13:25:33   -40429.716437*       0.5780
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 20:11:13   -40422.390171*       8.6642
BFGSLineSearch:    1[  2] 20:35:51   -40423.163026*       9.3812
BFGSLineSearch:    2[  6] 21:29:26   -40426.417270*      11.5063
BFGSLineSearch:    3[  8] 21:49:45   -40428.059719*       5.0258
BFGSLineSearch:    4[ 10] 22:08:18   -40428.708409*       2.8418
BFGSLineSearch:    5[ 12] 22:27:49   -40429.076022*       3.0313
BFGSLineSearch:    6[ 13] 22:38:13   -40429.277134*       1.2131
BFGSLineSearch:    7[ 14] 22:51:55   -40429.383306*       1.2790
BFGSLineSearch:    8[ 16] 23:11:07   -40429.471615*       0.7535
BFGSLineSearch:    9[ 17] 23:23:57   -40429.530178*       0.4998
BFGSLineSearch:   10[ 18] 23:34:28   -40429.573768*       0.3755
BFGSLineSearch:   11[ 19] 23:43:47   -40429.597564*       0.4150
BFGSLineSearch:   12[ 20] 23:53:29   -40429.620061*       0.3835
BFGSLineSearch:   13[ 21] 00:04:29   -40429.635041*       0.3616
BFGSLineSearch:   14[ 23] 00:19:40   -40429.648861*       0.3905
BFGSLineSearch:   15[ 24] 00:27:45   -40429.657409*       0.2308
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 09:43:01   -40422.390165*       8.6642
BFGSLineSearch:    1[  4] 10:32:02   -40425.911506*       6.1499
BFGSLineSearch:    2[  7] 11:06:33   -40427.660259*       5.8080
BFGSLineSearch:    3[  9] 11:27:00   -40428.398735*       5.2011
BFGSLineSearch:    4[ 11] 11:44:41   -40428.875977*       2.7819
BFGSLineSearch:    5[ 12] 11:55:51   -40429.113247*       1.4586
BFGSLineSearch:    6[ 13] 12:09:41   -40429.353191*       1.5131
BFGSLineSearch:    7[ 15] 12:32:46   -40429.496182*       1.1304
BFGSLineSearch:    8[ 16] 12:42:14   -40429.573042*       0.7619
BFGSLineSearch:    9[ 17] 12:52:27   -40429.618526*       0.7034
BFGSLineSearch:   10[ 18] 13:01:41   -40429.635715*       0.4746
BFGSLineSearch:   11[ 19] 13:10:10   -40429.646189*       0.3161
BFGSLineSearch:   12[ 21] 13:26:28   -40429.660211*       0.5234
BFGSLineSearch:   13[ 24] 13:50:33   -40429.678211*       0.3678
BFGSLineSearch:   14[ 25] 13:58:07   -40429.689727*       0.3133
BFGSLineSearch:   15[ 26] 14:06:49   -40429.704781*       0.6265
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 15:44:58   -40429.704870*       0.6275
BFGSLineSearch:    1[  2] 16:00:58   -40429.710826*       0.2447
BFGSLineSearch:    2[  5] 16:23:57   -40429.727782*       0.3034
BFGSLineSearch:    3[  6] 16:31:43   -40429.734917*       0.5028
BFGSLineSearch:    4[  7] 16:40:24   -40429.739161*       0.3486
BFGSLineSearch:    5[  8] 16:47:12   -40429.741847*       0.1765
BFGSLineSearch:    6[  9] 16:53:52   -40429.743236*       0.2106
BFGSLineSearch:    7[ 11] 17:05:16   -40429.745032*       0.2176
BFGSLineSearch:    8[ 13] 17:20:29   -40429.746971*       0.2601
BFGSLineSearch:    9[ 15] 17:35:18   -40429.750689*       0.2847
BFGSLineSearch:   10[ 18] 18:00:29   -40429.755277*       0.3409
BFGSLineSearch:   11[ 19] 18:07:52   -40429.758693*       0.0977
BFGSLineSearch:   12[ 21] 18:27:19   -40429.761548*       0.0951
BFGSLineSearch:   13[ 22] 18:34:47   -40429.763474*       0.1644
BFGSLineSearch:   14[ 24] 18:49:27   -40429.764433*       0.1844
BFGSLineSearch:   15[ 25] 18:55:43   -40429.765767*       0.1081
BFGSLineSearch:   16[ 28] 19:28:11   -40429.767535*       0.1426
BFGSLineSearch:   17[ 29] 19:35:52   -40429.768673*       0.0832
BFGSLineSearch:   18[ 30] 19:42:43   -40429.770142*       0.0824
BFGSLineSearch:   19[ 31] 19:50:04   -40429.771110*       0.1294
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 20:23:28   -40429.771065*       0.1293
BFGSLineSearch:    1[  1] 20:29:10   -40429.771680*       0.1101
BFGSLineSearch:    2[  4] 20:55:40   -40429.773287*       0.0801
BFGSLineSearch:    3[  7] 21:19:40   -40429.774392*       0.1287
BFGSLineSearch:    4[ 10] 21:48:44   -40429.776664*       0.1985
BFGSLineSearch:    5[ 11] 21:57:44   -40429.779979*       0.2183
BFGSLineSearch:    6[ 13] 22:19:08   -40429.783544*       0.2337
BFGSLineSearch:    7[ 14] 22:29:07   -40429.789540*       0.1074
BFGSLineSearch:    8[ 15] 22:37:05   -40429.793022*       0.3798
