                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    3[  6] 10:46:07   -40447.157108*       0.2395
BFGSLineSearch:    4[  7] 11:01:08   -40447.165078*       0.2849
BFGSLineSearch:    5[  8] 11:20:22   -40447.168283*       0.4880
BFGSLineSearch:    6[  9] 11:31:32   -40447.172365*       0.1272
BFGSLineSearch:    7[ 10] 11:43:34   -40447.175515*       0.1851
BFGSLineSearch:    8[ 13] 12:36:30   -40447.177834*       0.1847
BFGSLineSearch:    9[ 14] 12:47:21   -40447.179992*       0.1130
BFGSLineSearch:   10[ 17] 13:39:08   -40447.184565*       0.3985
BFGSLineSearch:   11[ 18] 13:52:03   -40447.187307*       0.3707
BFGSLineSearch:   12[ 19] 14:25:57   -40447.192460*       0.1448
BFGSLineSearch:   13[ 20] 14:56:21   -40447.196220*       0.2346
BFGSLineSearch:   14[ 21] 15:16:56   -40447.200667*       0.1829
BFGSLineSearch:   15[ 22] 15:29:30   -40447.203450*       0.1615
BFGSLineSearch:   16[ 23] 15:53:53   -40447.207780*       0.2057
BFGSLineSearch:   17[ 24] 16:35:33   -40447.212092*       0.2252
BFGSLineSearch:   18[ 25] 17:13:31   -40447.220197*       0.1166
BFGSLineSearch:   19[ 26] 17:44:28   -40447.226726*       0.1787
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 10:20:48   -40447.226736*       0.1778
BFGSLineSearch:    1[  1] 10:31:18   -40447.230105*       0.1437
BFGSLineSearch:    2[  3] 10:53:41   -40447.232050*       0.2091
BFGSLineSearch:    3[  5] 11:16:23   -40447.234880*       0.2112
BFGSLineSearch:    4[  6] 11:24:51   -40447.238608*       0.1098
BFGSLineSearch:    5[  7] 11:34:47   -40447.242442*       0.1159
BFGSLineSearch:    6[  8] 11:45:17   -40447.246392*       0.0705
BFGSLineSearch:    7[ 11] 12:17:44   -40447.252507*       0.1590
BFGSLineSearch:    8[ 12] 12:27:19   -40447.256598*       0.2185
BFGSLineSearch:    9[ 13] 12:37:46   -40447.263148*       0.3476
BFGSLineSearch:   10[ 15] 12:58:04   -40447.266538*       0.2368
BFGSLineSearch:   11[ 16] 13:08:17   -40447.272828*       0.2607
BFGSLineSearch:   12[ 17] 13:19:24   -40447.281680*       0.2232
BFGSLineSearch:   13[ 19] 13:39:57   -40447.287293*       0.3338
BFGSLineSearch:   14[ 20] 13:50:57   -40447.294488*       0.2495
BFGSLineSearch:   15[ 23] 14:28:16   -40447.310067*       0.3407
BFGSLineSearch:   16[ 26] 15:04:03   -40447.327455*       0.6260
BFGSLineSearch:   17[ 27] 15:14:36   -40447.346377*       0.5659
                Step[ FC]     Time          Energy          fmax
*Force-consistent energies used in optimization.
BFGSLineSearch:    0[  0] 17:45:21   -40447.346407*       0.5544
BFGSLineSearch:    1[  2] 18:21:22   -40447.352554*       0.2918
BFGSLineSearch:    2[  3] 18:32:33   -40447.362200*       0.7404
BFGSLineSearch:    3[  4] 18:54:15   -40447.383928*       0.4534
BFGSLineSearch:    4[  5] 19:08:28   -40447.394819*       0.5308
BFGSLineSearch:    5[  6] 19:21:38   -40447.406810*       0.3122
BFGSLineSearch:    6[  7] 19:36:31   -40447.416278*       0.3648
BFGSLineSearch:    7[  8] 19:52:47   -40447.426841*       0.3082
BFGSLineSearch:    8[ 10] 20:25:13   -40447.434105*       0.4933
BFGSLineSearch:    9[ 11] 20:42:52   -40447.441605*       0.2577
BFGSLineSearch:   10[ 12] 20:55:39   -40447.447957*       0.3573
BFGSLineSearch:   11[ 14] 21:32:33   -40447.454633*       0.2716
BFGSLineSearch:   12[ 15] 21:51:21   -40447.461069*       0.2597
BFGSLineSearch:   13[ 16] 22:04:51   -40447.469464*       0.3678
BFGSLineSearch:   14[ 17] 22:29:35   -40447.476405*       0.3110
BFGSLineSearch:   15[ 18] 22:47:58   -40447.484534*       0.1662
BFGSLineSearch:   16[ 19] 23:01:14   -40447.490033*       0.2512
BFGSLineSearch:   17[ 20] 23:13:03   -40447.494929*       0.1866
BFGSLineSearch:   18[ 21] 23:50:39   -40447.499102*       0.1196
